GeneID_curateA,GeneID_curateB,combined_score,phys_score
ENSRNOG00000043069,ENSRNOG00000003506,910,754
ENSRNOG00000043069,ENSRNOG00000011008,968,784
ENSRNOG00000043069,ENSRNOG00000018847,941,754
ENSRNOG00000043077,ENSRNOG00000010551,883,802
ENSRNOG00000043077,ENSRNOG00000012347,936,848
ENSRNOG00000043077,ENSRNOG00000018468,899,771
ENSRNOG00000043077,ENSRNOG00000047663,928,752
ENSRNOG00000043077,NA,992,974
ENSRNOG00000043094,ENSRNOG00000000967,965,900
ENSRNOG00000043099,ENSRNOG00000001453,869,867
ENSRNOG00000043099,ENSRNOG00000003762,855,800
ENSRNOG00000043099,ENSRNOG00000004072,806,800
ENSRNOG00000043099,ENSRNOG00000004515,957,861
ENSRNOG00000043099,ENSRNOG00000006652,963,941
ENSRNOG00000043099,ENSRNOG00000013516,888,846
ENSRNOG00000043099,ENSRNOG00000014599,946,837
ENSRNOG00000043099,ENSRNOG00000015210,932,855
ENSRNOG00000043099,ENSRNOG00000016152,853,852
ENSRNOG00000043099,ENSRNOG00000028461,944,838
ENSRNOG00000043099,ENSRNOG00000030017,803,778
ENSRNOG00000043099,ENSRNOG00000045760,968,902
ENSRNOG00000043103,ENSRNOG00000006968,951,735
ENSRNOG00000043103,ENSRNOG00000011639,930,725
ENSRNOG00000043103,ENSRNOG00000020354,976,740
ENSRNOG00000043103,ENSRNOG00000020659,938,732
ENSRNOG00000043114,ENSRNOG00000001559,862,720
ENSRNOG00000043114,ENSRNOG00000001640,987,975
ENSRNOG00000043114,ENSRNOG00000011057,749,720
ENSRNOG00000043114,ENSRNOG00000011952,892,720
ENSRNOG00000043114,ENSRNOG00000014058,997,985
ENSRNOG00000043114,ENSRNOG00000018556,995,986
ENSRNOG00000043114,ENSRNOG00000019980,992,972
ENSRNOG00000043114,ENSRNOG00000042977,891,720
ENSRNOG00000043114,ENSRNOG00000050413,925,748
ENSRNOG00000043114,ENSRNOG00000062108,997,987
ENSRNOG00000043114,NA,995,982
ENSRNOG00000043124,ENSRNOG00000014740,999,998
ENSRNOG00000043124,ENSRNOG00000019321,999,994
ENSRNOG00000043124,ENSRNOG00000043124,912,900
ENSRNOG00000043167,ENSRNOG00000001518,914,900
ENSRNOG00000043167,ENSRNOG00000002664,721,720
ENSRNOG00000043167,ENSRNOG00000004276,914,900
ENSRNOG00000043167,ENSRNOG00000004861,741,720
ENSRNOG00000043167,ENSRNOG00000005580,904,821
ENSRNOG00000043167,ENSRNOG00000006569,874,787
ENSRNOG00000043167,ENSRNOG00000007916,846,800
ENSRNOG00000043167,ENSRNOG00000008246,757,735
ENSRNOG00000043167,ENSRNOG00000010731,903,900
ENSRNOG00000043167,ENSRNOG00000010798,915,900
ENSRNOG00000043167,ENSRNOG00000010966,992,981
ENSRNOG00000043167,ENSRNOG00000012611,931,902
ENSRNOG00000043167,ENSRNOG00000014333,977,823
ENSRNOG00000043167,ENSRNOG00000017980,747,721
ENSRNOG00000043167,ENSRNOG00000021217,768,720
ENSRNOG00000043167,ENSRNOG00000026039,731,720
ENSRNOG00000043167,ENSRNOG00000031934,907,900
ENSRNOG00000043167,ENSRNOG00000043451,959,710
ENSRNOG00000043167,ENSRNOG00000053550,768,720
ENSRNOG00000043167,ENSRNOG00000057451,943,903
ENSRNOG00000043167,ENSRNOG00000058111,787,720
ENSRNOG00000043167,ENSRNOG00000068399,745,720
ENSRNOG00000043167,NA,918,900
ENSRNOG00000043192,ENSRNOG00000005772,917,900
ENSRNOG00000043192,ENSRNOG00000009630,978,917
ENSRNOG00000043192,ENSRNOG00000014702,933,900
ENSRNOG00000043192,ENSRNOG00000020480,921,900
ENSRNOG00000043192,ENSRNOG00000021808,983,937
ENSRNOG00000043192,ENSRNOG00000028448,932,900
ENSRNOG00000043192,ENSRNOG00000030232,917,900
ENSRNOG00000043192,ENSRNOG00000043192,902,900
ENSRNOG00000043304,ENSRNOG00000015911,848,776
ENSRNOG00000043323,ENSRNOG00000014504,951,841
ENSRNOG00000043323,ENSRNOG00000014683,973,800
ENSRNOG00000043324,ENSRNOG00000024331,985,845
ENSRNOG00000043324,ENSRNOG00000027380,951,793
ENSRNOG00000043328,ENSRNOG00000001086,881,753
ENSRNOG00000043328,ENSRNOG00000004014,984,922
ENSRNOG00000043328,ENSRNOG00000006500,940,760
ENSRNOG00000043328,ENSRNOG00000007356,992,941
ENSRNOG00000043328,ENSRNOG00000008672,954,712
ENSRNOG00000043328,ENSRNOG00000012001,944,829
ENSRNOG00000043328,ENSRNOG00000012004,830,720
ENSRNOG00000043328,ENSRNOG00000012654,945,778
ENSRNOG00000043328,ENSRNOG00000013381,946,776
ENSRNOG00000043328,ENSRNOG00000014633,961,720
ENSRNOG00000043328,ENSRNOG00000015144,944,805
ENSRNOG00000043328,ENSRNOG00000016001,989,962
ENSRNOG00000043328,ENSRNOG00000016939,947,805
ENSRNOG00000043328,ENSRNOG00000017172,861,720
ENSRNOG00000043328,ENSRNOG00000017949,857,720
ENSRNOG00000043328,ENSRNOG00000020351,960,843
ENSRNOG00000043328,ENSRNOG00000020441,958,777
ENSRNOG00000043328,ENSRNOG00000036696,906,800
ENSRNOG00000043328,ENSRNOG00000040257,971,953
ENSRNOG00000043328,ENSRNOG00000042353,915,900
ENSRNOG00000043328,ENSRNOG00000046439,837,753
ENSRNOG00000043328,ENSRNOG00000046585,973,878
ENSRNOG00000043328,ENSRNOG00000048699,848,753
ENSRNOG00000043328,ENSRNOG00000060817,823,720
ENSRNOG00000043328,ENSRNOG00000069458,807,800
ENSRNOG00000043328,NA,860,753
ENSRNOG00000043345,ENSRNOG00000001040,753,720
ENSRNOG00000043345,ENSRNOG00000001111,901,775
ENSRNOG00000043345,ENSRNOG00000001173,780,720
ENSRNOG00000043345,ENSRNOG00000002970,720,720
ENSRNOG00000043345,ENSRNOG00000003026,792,720
ENSRNOG00000043345,ENSRNOG00000006063,725,720
ENSRNOG00000043345,ENSRNOG00000006392,874,720
ENSRNOG00000043345,ENSRNOG00000006699,734,720
ENSRNOG00000043345,ENSRNOG00000008274,721,720
ENSRNOG00000043345,ENSRNOG00000009968,809,720
ENSRNOG00000043345,ENSRNOG00000013837,959,807
ENSRNOG00000043345,ENSRNOG00000014605,845,720
ENSRNOG00000043345,ENSRNOG00000015131,936,849
ENSRNOG00000043345,ENSRNOG00000015294,836,720
ENSRNOG00000043345,ENSRNOG00000015796,727,720
ENSRNOG00000043345,ENSRNOG00000015980,756,720
ENSRNOG00000043345,ENSRNOG00000016105,862,720
ENSRNOG00000043345,ENSRNOG00000016134,765,720
ENSRNOG00000043345,ENSRNOG00000016689,825,720
ENSRNOG00000043345,ENSRNOG00000017839,764,720
ENSRNOG00000043345,ENSRNOG00000018162,870,720
ENSRNOG00000043345,ENSRNOG00000019681,782,720
ENSRNOG00000043345,ENSRNOG00000019915,815,720
ENSRNOG00000043345,ENSRNOG00000020701,949,742
ENSRNOG00000043345,ENSRNOG00000022372,769,720
ENSRNOG00000043345,ENSRNOG00000022812,720,720
ENSRNOG00000043345,ENSRNOG00000025028,855,720
ENSRNOG00000043345,ENSRNOG00000025126,928,869
ENSRNOG00000043345,ENSRNOG00000029773,899,720
ENSRNOG00000043345,ENSRNOG00000029966,760,720
ENSRNOG00000043345,ENSRNOG00000033809,727,720
ENSRNOG00000043345,ENSRNOG00000034272,869,800
ENSRNOG00000043345,ENSRNOG00000047171,978,724
ENSRNOG00000043345,ENSRNOG00000049783,720,720
ENSRNOG00000043345,ENSRNOG00000061085,846,720
ENSRNOG00000043345,ENSRNOG00000065352,884,735
ENSRNOG00000043345,ENSRNOG00000070542,737,720
ENSRNOG00000043345,NA,759,720
ENSRNOG00000043370,ENSRNOG00000002912,899,789
ENSRNOG00000043370,ENSRNOG00000009960,939,787
ENSRNOG00000043370,ENSRNOG00000010711,803,712
ENSRNOG00000043370,ENSRNOG00000013451,891,755
ENSRNOG00000043370,ENSRNOG00000033153,930,912
ENSRNOG00000043386,ENSRNOG00000010846,956,786
ENSRNOG00000043388,ENSRNOG00000001597,951,877
ENSRNOG00000043388,ENSRNOG00000005330,999,996
ENSRNOG00000043388,ENSRNOG00000006314,973,930
ENSRNOG00000043388,ENSRNOG00000010989,735,718
ENSRNOG00000043388,ENSRNOG00000017414,998,996
ENSRNOG00000043388,ENSRNOG00000018517,919,812
ENSRNOG00000043388,ENSRNOG00000020474,959,935
ENSRNOG00000043388,ENSRNOG00000025100,999,982
ENSRNOG00000043388,ENSRNOG00000025295,986,763
ENSRNOG00000043388,ENSRNOG00000026293,953,887
ENSRNOG00000043388,ENSRNOG00000042137,968,732
ENSRNOG00000043388,ENSRNOG00000054172,906,767
ENSRNOG00000043388,NA,990,946
ENSRNOG00000043416,ENSRNOG00000003674,820,791
ENSRNOG00000043416,ENSRNOG00000007390,870,752
ENSRNOG00000043416,ENSRNOG00000020063,896,849
ENSRNOG00000043416,ENSRNOG00000023258,993,983
ENSRNOG00000043436,ENSRNOG00000009433,995,956
ENSRNOG00000043436,ENSRNOG00000009462,984,798
ENSRNOG00000043436,ENSRNOG00000011168,999,997
ENSRNOG00000043436,ENSRNOG00000012767,956,930
ENSRNOG00000043436,ENSRNOG00000045920,999,992
ENSRNOG00000043436,ENSRNOG00000047781,971,908
ENSRNOG00000043436,NA,989,962
ENSRNOG00000043441,ENSRNOG00000002203,999,998
ENSRNOG00000043441,ENSRNOG00000005936,956,900
ENSRNOG00000043441,ENSRNOG00000006921,960,805
ENSRNOG00000043441,ENSRNOG00000020929,999,998
ENSRNOG00000043441,ENSRNOG00000021492,998,994
ENSRNOG00000043441,ENSRNOG00000023304,999,999
ENSRNOG00000043441,ENSRNOG00000055858,992,964
ENSRNOG00000043445,ENSRNOG00000010580,918,900
ENSRNOG00000043445,ENSRNOG00000020829,910,900
ENSRNOG00000043445,ENSRNOG00000065119,925,900
ENSRNOG00000043451,ENSRNOG00000006094,996,984
ENSRNOG00000043451,ENSRNOG00000009269,900,900
ENSRNOG00000043451,ENSRNOG00000010966,990,892
ENSRNOG00000043451,ENSRNOG00000019607,972,721
ENSRNOG00000043451,ENSRNOG00000043167,959,710
ENSRNOG00000043503,ENSRNOG00000001415,900,900
ENSRNOG00000043503,ENSRNOG00000001867,947,859
ENSRNOG00000043503,ENSRNOG00000004291,932,900
ENSRNOG00000043503,ENSRNOG00000008786,913,900
ENSRNOG00000043503,ENSRNOG00000008917,964,889
ENSRNOG00000043503,ENSRNOG00000009523,974,902
ENSRNOG00000043503,ENSRNOG00000011391,989,952
ENSRNOG00000043503,ENSRNOG00000014454,920,900
ENSRNOG00000043503,ENSRNOG00000014635,922,900
ENSRNOG00000043503,ENSRNOG00000026243,913,900
ENSRNOG00000043503,ENSRNOG00000054603,876,705
ENSRNOG00000043503,ENSRNOG00000056009,910,900
ENSRNOG00000043503,ENSRNOG00000058940,929,901
ENSRNOG00000045532,ENSRNOG00000021020,955,897
ENSRNOG00000045532,ENSRNOG00000024705,897,850
ENSRNOG00000045555,ENSRNOG00000015142,921,795
ENSRNOG00000045558,ENSRNOG00000002776,999,997
ENSRNOG00000045558,ENSRNOG00000006375,731,720
ENSRNOG00000045558,ENSRNOG00000007639,720,720
ENSRNOG00000045558,ENSRNOG00000007697,723,720
ENSRNOG00000045558,ENSRNOG00000007900,798,720
ENSRNOG00000045558,ENSRNOG00000013252,720,720
ENSRNOG00000045558,ENSRNOG00000013736,723,720
ENSRNOG00000045558,ENSRNOG00000018899,779,720
ENSRNOG00000045558,ENSRNOG00000020876,739,720
ENSRNOG00000045558,ENSRNOG00000023753,755,720
ENSRNOG00000045558,ENSRNOG00000024115,720,720
ENSRNOG00000045558,ENSRNOG00000024602,720,720
ENSRNOG00000045558,ENSRNOG00000028701,720,720
ENSRNOG00000045558,ENSRNOG00000038398,720,720
ENSRNOG00000045558,ENSRNOG00000054257,763,720
ENSRNOG00000045558,NA,902,720
ENSRNOG00000045568,ENSRNOG00000003689,936,778
ENSRNOG00000045595,ENSRNOG00000020106,880,829
ENSRNOG00000045595,ENSRNOG00000027466,846,806
ENSRNOG00000045595,ENSRNOG00000036942,999,997
ENSRNOG00000045621,ENSRNOG00000018816,967,710
ENSRNOG00000045621,ENSRNOG00000026049,963,952
ENSRNOG00000045621,ENSRNOG00000037655,956,951
ENSRNOG00000045621,ENSRNOG00000050323,902,900
ENSRNOG00000045636,ENSRNOG00000005993,960,911
ENSRNOG00000045636,ENSRNOG00000010539,985,921
ENSRNOG00000045636,ENSRNOG00000024411,945,922
ENSRNOG00000045636,ENSRNOG00000028047,964,944
ENSRNOG00000045636,NA,947,922
ENSRNOG00000045668,ENSRNOG00000002032,967,900
ENSRNOG00000045668,ENSRNOG00000006268,984,845
ENSRNOG00000045668,ENSRNOG00000012074,979,928
ENSRNOG00000045668,ENSRNOG00000018669,981,951
ENSRNOG00000045668,ENSRNOG00000019742,920,727
ENSRNOG00000045668,ENSRNOG00000028594,999,998
ENSRNOG00000045668,ENSRNOG00000031081,983,859
ENSRNOG00000045668,ENSRNOG00000037198,973,935
ENSRNOG00000045668,NA,947,900
ENSRNOG00000045670,ENSRNOG00000003546,999,994
ENSRNOG00000045677,ENSRNOG00000003170,935,924
ENSRNOG00000045677,ENSRNOG00000003480,998,992
ENSRNOG00000045677,ENSRNOG00000003844,813,720
ENSRNOG00000045677,ENSRNOG00000005810,999,997
ENSRNOG00000045677,ENSRNOG00000007372,993,975
ENSRNOG00000045677,ENSRNOG00000007728,909,720
ENSRNOG00000045677,ENSRNOG00000008134,971,871
ENSRNOG00000045677,ENSRNOG00000019675,971,943
ENSRNOG00000045677,ENSRNOG00000021913,939,900
ENSRNOG00000045677,ENSRNOG00000021996,783,710
ENSRNOG00000045677,ENSRNOG00000023143,995,994
ENSRNOG00000045677,ENSRNOG00000033697,854,775
ENSRNOG00000045677,ENSRNOG00000045677,721,720
ENSRNOG00000045677,ENSRNOG00000048222,827,759
ENSRNOG00000045677,ENSRNOG00000049759,924,886
ENSRNOG00000045677,ENSRNOG00000057231,736,720
ENSRNOG00000045677,ENSRNOG00000060745,981,974
ENSRNOG00000045677,ENSRNOG00000065128,923,789
ENSRNOG00000045679,ENSRNOG00000000850,810,720
ENSRNOG00000045679,ENSRNOG00000000981,920,811
ENSRNOG00000045679,ENSRNOG00000003108,726,720
ENSRNOG00000045679,ENSRNOG00000003500,983,919
ENSRNOG00000045679,ENSRNOG00000003566,866,720
ENSRNOG00000045679,ENSRNOG00000005542,995,955
ENSRNOG00000045679,ENSRNOG00000008902,942,828
ENSRNOG00000045679,ENSRNOG00000012576,739,720
ENSRNOG00000045679,ENSRNOG00000015660,720,720
ENSRNOG00000045679,ENSRNOG00000016460,897,828
ENSRNOG00000045679,ENSRNOG00000016488,865,755
ENSRNOG00000045679,ENSRNOG00000016704,720,720
ENSRNOG00000045679,ENSRNOG00000018126,976,901
ENSRNOG00000045679,ENSRNOG00000018402,902,800
ENSRNOG00000045679,ENSRNOG00000018405,843,720
ENSRNOG00000045679,ENSRNOG00000018436,900,720
ENSRNOG00000045679,ENSRNOG00000018454,972,900
ENSRNOG00000045679,ENSRNOG00000019573,987,872
ENSRNOG00000045679,ENSRNOG00000020851,741,720
ENSRNOG00000045679,ENSRNOG00000025691,720,720
ENSRNOG00000045679,ENSRNOG00000055909,968,933
ENSRNOG00000045679,NA,981,907
ENSRNOG00000045686,ENSRNOG00000000701,999,925
ENSRNOG00000045686,ENSRNOG00000047970,985,933
ENSRNOG00000045686,NA,981,795
ENSRNOG00000045752,ENSRNOG00000054286,999,997
ENSRNOG00000045752,NA,995,932
ENSRNOG00000045760,ENSRNOG00000004515,992,941
ENSRNOG00000045760,ENSRNOG00000009857,981,785
ENSRNOG00000045760,ENSRNOG00000010783,981,764
ENSRNOG00000045760,ENSRNOG00000015969,981,807
ENSRNOG00000045760,ENSRNOG00000017340,975,802
ENSRNOG00000045760,ENSRNOG00000017979,983,752
ENSRNOG00000045760,ENSRNOG00000018021,979,701
ENSRNOG00000045760,ENSRNOG00000020391,987,752
ENSRNOG00000045760,ENSRNOG00000021392,984,787
ENSRNOG00000045760,ENSRNOG00000021773,978,793
ENSRNOG00000045760,ENSRNOG00000028461,984,876
ENSRNOG00000045760,ENSRNOG00000042878,974,752
ENSRNOG00000045760,ENSRNOG00000043099,968,902
ENSRNOG00000045760,ENSRNOG00000049497,932,764
ENSRNOG00000045770,ENSRNOG00000000415,981,926
ENSRNOG00000045770,ENSRNOG00000001237,997,985
ENSRNOG00000045770,ENSRNOG00000003019,992,957
ENSRNOG00000045797,ENSRNOG00000001412,960,900
ENSRNOG00000045797,ENSRNOG00000004143,931,767
ENSRNOG00000045797,ENSRNOG00000008525,955,900
ENSRNOG00000045797,ENSRNOG00000011207,943,900
ENSRNOG00000045797,ENSRNOG00000012460,954,900
ENSRNOG00000045797,ENSRNOG00000017089,972,909
ENSRNOG00000045797,ENSRNOG00000017374,973,909
ENSRNOG00000045797,ENSRNOG00000023664,999,987
ENSRNOG00000045797,ENSRNOG00000046449,983,762
ENSRNOG00000045797,NA,983,900
ENSRNOG00000045816,ENSRNOG00000001575,946,926
ENSRNOG00000045816,ENSRNOG00000003288,947,904
ENSRNOG00000045816,ENSRNOG00000004013,997,932
ENSRNOG00000045816,ENSRNOG00000004819,774,720
ENSRNOG00000045816,ENSRNOG00000005149,755,720
ENSRNOG00000045816,ENSRNOG00000005299,921,907
ENSRNOG00000045816,ENSRNOG00000005723,946,902
ENSRNOG00000045816,ENSRNOG00000006093,853,720
ENSRNOG00000045816,ENSRNOG00000006595,839,720
ENSRNOG00000045816,ENSRNOG00000007047,763,720
ENSRNOG00000045816,ENSRNOG00000007916,805,720
ENSRNOG00000045816,ENSRNOG00000008167,782,720
ENSRNOG00000045816,ENSRNOG00000009811,999,996
ENSRNOG00000045816,ENSRNOG00000009862,906,799
ENSRNOG00000045816,ENSRNOG00000011507,999,988
ENSRNOG00000045816,ENSRNOG00000011726,974,952
ENSRNOG00000045816,ENSRNOG00000014254,848,752
ENSRNOG00000045816,ENSRNOG00000020151,963,937
ENSRNOG00000045816,ENSRNOG00000020714,720,720
ENSRNOG00000045816,ENSRNOG00000021102,750,720
ENSRNOG00000045816,ENSRNOG00000021781,990,760
ENSRNOG00000045816,ENSRNOG00000026679,752,720
ENSRNOG00000045816,ENSRNOG00000028362,817,720
ENSRNOG00000045816,ENSRNOG00000029012,800,720
ENSRNOG00000045816,ENSRNOG00000030332,900,900
ENSRNOG00000045816,ENSRNOG00000032473,936,900
ENSRNOG00000045816,ENSRNOG00000033942,971,947
ENSRNOG00000045816,ENSRNOG00000036934,737,720
ENSRNOG00000045816,ENSRNOG00000038597,999,998
ENSRNOG00000045816,ENSRNOG00000045816,999,999
ENSRNOG00000045816,ENSRNOG00000049076,777,720
ENSRNOG00000045816,ENSRNOG00000050767,792,720
ENSRNOG00000045816,ENSRNOG00000055499,858,803
ENSRNOG00000045816,ENSRNOG00000057817,998,990
ENSRNOG00000045816,ENSRNOG00000058866,877,793
ENSRNOG00000045816,ENSRNOG00000065511,999,997
ENSRNOG00000045816,NA,999,997
ENSRNOG00000045838,ENSRNOG00000000661,986,903
ENSRNOG00000045838,ENSRNOG00000007784,758,720
ENSRNOG00000045838,ENSRNOG00000012684,740,720
ENSRNOG00000045838,ENSRNOG00000013356,734,720
ENSRNOG00000045838,ENSRNOG00000016497,736,720
ENSRNOG00000045838,ENSRNOG00000017463,753,720
ENSRNOG00000045838,ENSRNOG00000018433,843,720
ENSRNOG00000045838,ENSRNOG00000031406,859,720
ENSRNOG00000045838,ENSRNOG00000048719,760,720
ENSRNOG00000045838,ENSRNOG00000053306,720,720
ENSRNOG00000045838,ENSRNOG00000054224,744,720
ENSRNOG00000045838,ENSRNOG00000055531,753,720
ENSRNOG00000045838,ENSRNOG00000070034,723,720
ENSRNOG00000045838,NA,784,720
ENSRNOG00000045860,ENSRNOG00000007992,937,706
ENSRNOG00000045860,ENSRNOG00000015914,997,989
ENSRNOG00000045860,ENSRNOG00000021085,896,806
ENSRNOG00000045860,ENSRNOG00000033176,828,790
ENSRNOG00000045860,ENSRNOG00000045860,901,900
ENSRNOG00000045885,ENSRNOG00000000471,992,983
ENSRNOG00000045885,ENSRNOG00000000505,927,801
ENSRNOG00000045885,ENSRNOG00000000957,890,806
ENSRNOG00000045885,ENSRNOG00000001611,976,847
ENSRNOG00000045885,ENSRNOG00000003201,987,955
ENSRNOG00000045885,ENSRNOG00000004107,998,857
ENSRNOG00000045885,ENSRNOG00000004196,994,983
ENSRNOG00000045885,ENSRNOG00000004741,915,829
ENSRNOG00000045885,ENSRNOG00000005975,936,837
ENSRNOG00000045885,ENSRNOG00000006236,991,982
ENSRNOG00000045885,ENSRNOG00000007663,991,984
ENSRNOG00000045885,ENSRNOG00000008140,976,849
ENSRNOG00000045885,ENSRNOG00000008591,998,984
ENSRNOG00000045885,ENSRNOG00000009378,997,857
ENSRNOG00000045885,ENSRNOG00000009432,920,719
ENSRNOG00000045885,ENSRNOG00000010117,941,737
ENSRNOG00000045885,ENSRNOG00000010189,997,984
ENSRNOG00000045885,ENSRNOG00000010369,727,720
ENSRNOG00000045885,ENSRNOG00000010746,929,843
ENSRNOG00000045885,ENSRNOG00000011138,900,806
ENSRNOG00000045885,ENSRNOG00000011494,934,834
ENSRNOG00000045885,ENSRNOG00000011893,996,984
ENSRNOG00000045885,ENSRNOG00000013508,941,818
ENSRNOG00000045885,ENSRNOG00000014272,935,837
ENSRNOG00000045885,ENSRNOG00000015335,925,842
ENSRNOG00000045885,ENSRNOG00000016387,963,849
ENSRNOG00000045885,ENSRNOG00000016411,993,980
ENSRNOG00000045885,ENSRNOG00000016580,991,983
ENSRNOG00000045885,ENSRNOG00000016896,966,849
ENSRNOG00000045885,ENSRNOG00000016961,995,983
ENSRNOG00000045885,ENSRNOG00000017127,929,837
ENSRNOG00000045885,ENSRNOG00000017418,995,984
ENSRNOG00000045885,ENSRNOG00000017447,893,719
ENSRNOG00000045885,ENSRNOG00000018320,992,982
ENSRNOG00000045885,ENSRNOG00000018645,996,985
ENSRNOG00000045885,ENSRNOG00000018680,937,846
ENSRNOG00000045885,ENSRNOG00000018761,921,733
ENSRNOG00000045885,ENSRNOG00000018774,994,983
ENSRNOG00000045885,ENSRNOG00000018795,964,849
ENSRNOG00000045885,ENSRNOG00000019007,956,846
ENSRNOG00000045885,ENSRNOG00000019027,886,709
ENSRNOG00000045885,ENSRNOG00000019453,996,985
ENSRNOG00000045885,ENSRNOG00000019578,993,984
ENSRNOG00000045885,ENSRNOG00000020266,975,836
ENSRNOG00000045885,ENSRNOG00000020595,995,984
ENSRNOG00000045885,ENSRNOG00000020618,959,847
ENSRNOG00000045885,ENSRNOG00000020674,919,840
ENSRNOG00000045885,ENSRNOG00000021035,997,857
ENSRNOG00000045885,ENSRNOG00000023344,930,830
ENSRNOG00000045885,ENSRNOG00000023529,975,849
ENSRNOG00000045885,ENSRNOG00000024603,997,984
ENSRNOG00000045885,ENSRNOG00000025936,926,840
ENSRNOG00000045885,ENSRNOG00000027503,996,983
ENSRNOG00000045885,ENSRNOG00000028449,938,829
ENSRNOG00000045885,ENSRNOG00000028747,958,843
ENSRNOG00000045885,ENSRNOG00000029627,994,981
ENSRNOG00000045885,ENSRNOG00000029886,720,720
ENSRNOG00000045885,ENSRNOG00000033152,992,983
ENSRNOG00000045885,ENSRNOG00000033161,996,983
ENSRNOG00000045885,ENSRNOG00000033686,904,829
ENSRNOG00000045885,ENSRNOG00000034237,886,830
ENSRNOG00000045885,ENSRNOG00000037897,996,982
ENSRNOG00000045885,ENSRNOG00000038746,996,984
ENSRNOG00000045885,ENSRNOG00000042886,995,983
ENSRNOG00000045885,ENSRNOG00000045885,934,918
ENSRNOG00000045885,ENSRNOG00000052620,933,847
ENSRNOG00000045885,ENSRNOG00000054626,995,983
ENSRNOG00000045885,ENSRNOG00000056765,960,847
ENSRNOG00000045885,ENSRNOG00000058909,994,984
ENSRNOG00000045885,ENSRNOG00000058914,958,827
ENSRNOG00000045885,ENSRNOG00000060449,992,984
ENSRNOG00000045885,ENSRNOG00000062652,998,973
ENSRNOG00000045885,ENSRNOG00000064545,910,830
ENSRNOG00000045885,ENSRNOG00000066637,996,982
ENSRNOG00000045885,ENSRNOG00000070034,998,983
ENSRNOG00000045885,ENSRNOG00000070974,877,816
ENSRNOG00000045885,NA,975,847
ENSRNOG00000045895,ENSRNOG00000002735,759,720
ENSRNOG00000045895,ENSRNOG00000002912,929,800
ENSRNOG00000045895,ENSRNOG00000007340,950,887
ENSRNOG00000045895,ENSRNOG00000010711,759,720
ENSRNOG00000045895,ENSRNOG00000012791,720,720
ENSRNOG00000045895,ENSRNOG00000016015,997,983
ENSRNOG00000045895,ENSRNOG00000019085,792,720
ENSRNOG00000045895,ENSRNOG00000019579,992,946
ENSRNOG00000045895,ENSRNOG00000024025,968,908
ENSRNOG00000045895,ENSRNOG00000024737,889,720
ENSRNOG00000045895,ENSRNOG00000042355,734,720
ENSRNOG00000045895,ENSRNOG00000042951,997,974
ENSRNOG00000045895,ENSRNOG00000045895,722,720
ENSRNOG00000045895,ENSRNOG00000052343,890,734
