geneA,geneB,Complex_ac,ComplexID
ENSRNOG00000018063,ENSRNOG00000020531,NA,2197
ENSRNOG00000018063,ENSRNOG00000028517,NA,6728
ENSRNOG00000018066,ENSRNOG00000007998,NA,5613
ENSRNOG00000018066,ENSRNOG00000009990,NA,5613
ENSRNOG00000018066,ENSRNOG00000013186,NA,5613
ENSRNOG00000018066,ENSRNOG00000013714,NA,5613
ENSRNOG00000018066,ENSRNOG00000016773,NA,5613
ENSRNOG00000018066,ENSRNOG00000017786,NA,5613
ENSRNOG00000018066,ENSRNOG00000019113,NA,5613
ENSRNOG00000018066,ENSRNOG00000019638,NA,5613
ENSRNOG00000018066,ENSRNOG00000020460,NA,5613
ENSRNOG00000018066,ENSRNOG00000033153,NA,5613
ENSRNOG00000018066,ENSRNOG00000033426,NA,5613
ENSRNOG00000018066,ENSRNOG00000048725,NA,5613
ENSRNOG00000018066,ENSRNOG00000058882,NA,5613
ENSRNOG00000018066,ENSRNOG00000070946,NA,5613
ENSRNOG00000018067,ENSRNOG00000000493,NA,8391
ENSRNOG00000018067,ENSRNOG00000000702,NA,8391
ENSRNOG00000018067,ENSRNOG00000000931,NA,8391
ENSRNOG00000018067,ENSRNOG00000001243,NA,8391
ENSRNOG00000018067,ENSRNOG00000001501,NA,1751
ENSRNOG00000018067,ENSRNOG00000001746,NA,8391
ENSRNOG00000018067,ENSRNOG00000002104,NA,8391
ENSRNOG00000018067,ENSRNOG00000002735,NA,8391
ENSRNOG00000018067,ENSRNOG00000002818,NA,8391
ENSRNOG00000018067,ENSRNOG00000002835,NA,8391
ENSRNOG00000018067,ENSRNOG00000002874,NA,8391
ENSRNOG00000018067,ENSRNOG00000003392,NA,8391
ENSRNOG00000018067,ENSRNOG00000003495,NA,8391
ENSRNOG00000018067,ENSRNOG00000003762,NA,8391
ENSRNOG00000018067,ENSRNOG00000003844,NA,8391
ENSRNOG00000018067,ENSRNOG00000004373,NA,8391
ENSRNOG00000018067,ENSRNOG00000004831,NA,8391
ENSRNOG00000018067,ENSRNOG00000004864,NA,8391
ENSRNOG00000018067,ENSRNOG00000005218,NA,8391
ENSRNOG00000018067,ENSRNOG00000005426,NA,8597
ENSRNOG00000018067,ENSRNOG00000005710,NA,8391
ENSRNOG00000018067,ENSRNOG00000005927,NA,8391
ENSRNOG00000018067,ENSRNOG00000006137,NA,8391
ENSRNOG00000018067,ENSRNOG00000006961,NA,824
ENSRNOG00000018067,ENSRNOG00000007629,NA,8391
ENSRNOG00000018067,ENSRNOG00000007921,NA,8391
ENSRNOG00000018067,ENSRNOG00000007992,NA,8391
ENSRNOG00000018067,ENSRNOG00000008472,NA,8391
ENSRNOG00000018067,ENSRNOG00000008607,NA,8391
ENSRNOG00000018067,ENSRNOG00000009275,NA,8597
ENSRNOG00000018067,ENSRNOG00000009437,NA,8391
ENSRNOG00000018067,ENSRNOG00000009722,NA,8391
ENSRNOG00000018067,ENSRNOG00000009884,NA,1746
ENSRNOG00000018067,ENSRNOG00000009960,NA,8391
ENSRNOG00000018067,ENSRNOG00000010125,NA,8391
ENSRNOG00000018067,ENSRNOG00000010645,NA,1746
ENSRNOG00000018067,ENSRNOG00000010930,NA,8391
ENSRNOG00000018067,ENSRNOG00000011910,NA,8391
ENSRNOG00000018067,ENSRNOG00000011931,NA,8391
ENSRNOG00000018067,ENSRNOG00000011932,NA,8391
ENSRNOG00000018067,ENSRNOG00000012046,NA,832
ENSRNOG00000018067,ENSRNOG00000012219,NA,8391
ENSRNOG00000018067,ENSRNOG00000012323,NA,8391
ENSRNOG00000018067,ENSRNOG00000012788,NA,832
ENSRNOG00000018067,ENSRNOG00000013195,NA,8391
ENSRNOG00000018067,ENSRNOG00000013252,NA,8391
ENSRNOG00000018067,ENSRNOG00000013255,NA,8391
ENSRNOG00000018067,ENSRNOG00000013516,NA,8391
ENSRNOG00000018067,ENSRNOG00000013714,NA,1142
ENSRNOG00000018067,ENSRNOG00000014777,NA,8391
ENSRNOG00000018067,ENSRNOG00000015844,NA,1142
ENSRNOG00000018067,ENSRNOG00000015914,NA,8391
ENSRNOG00000018067,ENSRNOG00000016744,NA,8391
ENSRNOG00000018067,ENSRNOG00000017405,NA,8391
ENSRNOG00000018067,ENSRNOG00000017708,NA,8391
ENSRNOG00000018067,ENSRNOG00000017724,NA,8391
ENSRNOG00000018067,ENSRNOG00000017786,NA,8391
ENSRNOG00000018067,ENSRNOG00000018481,NA,8597
ENSRNOG00000018067,ENSRNOG00000018767,NA,8391
ENSRNOG00000018067,ENSRNOG00000018783,NA,8391
ENSRNOG00000018067,ENSRNOG00000019113,NA,8391
ENSRNOG00000018067,ENSRNOG00000019349,NA,8391
ENSRNOG00000018067,ENSRNOG00000019572,NA,8391
ENSRNOG00000018067,ENSRNOG00000019848,NA,8391
ENSRNOG00000018067,ENSRNOG00000020235,NA,8391
ENSRNOG00000018067,ENSRNOG00000020412,NA,8391
ENSRNOG00000018067,ENSRNOG00000020475,NA,8391
ENSRNOG00000018067,ENSRNOG00000020488,NA,8391
ENSRNOG00000018067,ENSRNOG00000020804,NA,8391
ENSRNOG00000018067,ENSRNOG00000020897,NA,8391
ENSRNOG00000018067,ENSRNOG00000021085,NA,8391
ENSRNOG00000018067,ENSRNOG00000021181,NA,8391
ENSRNOG00000018067,ENSRNOG00000021637,NA,8391
ENSRNOG00000018067,ENSRNOG00000023605,NA,8391
ENSRNOG00000018067,ENSRNOG00000023786,NA,8391
ENSRNOG00000018067,ENSRNOG00000024170,NA,8391
ENSRNOG00000018067,ENSRNOG00000024278,NA,8391
ENSRNOG00000018067,ENSRNOG00000025629,NA,8391
ENSRNOG00000018067,ENSRNOG00000027761,NA,8391
ENSRNOG00000018067,ENSRNOG00000028227,NA,8391
ENSRNOG00000018067,ENSRNOG00000028302,NA,8391
ENSRNOG00000018067,ENSRNOG00000029592,NA,8391
ENSRNOG00000018067,ENSRNOG00000030374,NA,1142
ENSRNOG00000018067,ENSRNOG00000030705,NA,8391
ENSRNOG00000018067,ENSRNOG00000033790,NA,8391
ENSRNOG00000018067,ENSRNOG00000037604,NA,8391
ENSRNOG00000018067,ENSRNOG00000037638,NA,8359
ENSRNOG00000018067,ENSRNOG00000039876,NA,8391
ENSRNOG00000018067,ENSRNOG00000042983,NA,8391
ENSRNOG00000018067,ENSRNOG00000043370,NA,8391
ENSRNOG00000018067,ENSRNOG00000045860,NA,8391
ENSRNOG00000018067,ENSRNOG00000046172,NA,8391
ENSRNOG00000018067,ENSRNOG00000048277,NA,8391
ENSRNOG00000018067,ENSRNOG00000050323,NA,8391
ENSRNOG00000018067,ENSRNOG00000050410,NA,1142
ENSRNOG00000018067,ENSRNOG00000051170,NA,8391
ENSRNOG00000018067,ENSRNOG00000051498,NA,8391
ENSRNOG00000018067,ENSRNOG00000058561,NA,8391
ENSRNOG00000018067,ENSRNOG00000060154,NA,8391
ENSRNOG00000018067,ENSRNOG00000061039,NA,8391
ENSRNOG00000018067,ENSRNOG00000061572,NA,8391
ENSRNOG00000018067,ENSRNOG00000067587,NA,1142
ENSRNOG00000018067,ENSRNOG00000068845,NA,8391
ENSRNOG00000018069,ENSRNOG00000005344,NA,6313
ENSRNOG00000018081,ENSRNOG00000000804,NA,320
ENSRNOG00000018081,ENSRNOG00000000926,NA,320
ENSRNOG00000018081,ENSRNOG00000001842,NA,320
ENSRNOG00000018081,ENSRNOG00000002070,NA,320
ENSRNOG00000018081,ENSRNOG00000002178,NA,320
ENSRNOG00000018081,ENSRNOG00000002569,NA,320
ENSRNOG00000018081,ENSRNOG00000002943,NA,320
ENSRNOG00000018081,ENSRNOG00000003724,NA,320
ENSRNOG00000018081,ENSRNOG00000003797,NA,320
ENSRNOG00000018081,ENSRNOG00000004401,NA,320
ENSRNOG00000018081,ENSRNOG00000006898,NA,320
ENSRNOG00000018081,ENSRNOG00000006968,NA,320
ENSRNOG00000018081,ENSRNOG00000008256,NA,320
ENSRNOG00000018081,ENSRNOG00000008279,NA,320
ENSRNOG00000018081,ENSRNOG00000008546,NA,320
ENSRNOG00000018081,ENSRNOG00000008566,NA,320
ENSRNOG00000018081,ENSRNOG00000009078,NA,320
ENSRNOG00000018081,ENSRNOG00000009567,NA,320
ENSRNOG00000018081,ENSRNOG00000010164,NA,320
ENSRNOG00000018081,ENSRNOG00000010363,NA,320
ENSRNOG00000018081,ENSRNOG00000010540,NA,320
ENSRNOG00000018081,ENSRNOG00000010912,NA,320
ENSRNOG00000018081,ENSRNOG00000011639,NA,320
ENSRNOG00000018081,ENSRNOG00000011839,NA,320
ENSRNOG00000018081,ENSRNOG00000011979,NA,320
ENSRNOG00000018081,ENSRNOG00000012136,NA,320
ENSRNOG00000018081,ENSRNOG00000012650,NA,320
ENSRNOG00000018081,ENSRNOG00000013845,NA,320
ENSRNOG00000018081,ENSRNOG00000014582,NA,320
ENSRNOG00000018081,ENSRNOG00000014890,NA,320
ENSRNOG00000018081,ENSRNOG00000015192,NA,320
ENSRNOG00000018081,ENSRNOG00000015231,NA,320
ENSRNOG00000018081,ENSRNOG00000015479,NA,320
ENSRNOG00000018081,ENSRNOG00000015989,NA,320
ENSRNOG00000018081,ENSRNOG00000016201,NA,320
ENSRNOG00000018081,ENSRNOG00000017272,NA,320
ENSRNOG00000018081,ENSRNOG00000017552,NA,320
ENSRNOG00000018081,ENSRNOG00000018042,NA,320
ENSRNOG00000018081,ENSRNOG00000018057,NA,320
ENSRNOG00000018081,ENSRNOG00000018531,NA,320
ENSRNOG00000018081,ENSRNOG00000018547,NA,320
ENSRNOG00000018081,ENSRNOG00000018647,NA,320
ENSRNOG00000018081,ENSRNOG00000019165,NA,320
ENSRNOG00000018081,ENSRNOG00000019497,NA,320
ENSRNOG00000018081,ENSRNOG00000019511,NA,320
ENSRNOG00000018081,ENSRNOG00000019734,NA,320
ENSRNOG00000018081,ENSRNOG00000019949,NA,320
ENSRNOG00000018081,ENSRNOG00000019970,NA,320
ENSRNOG00000018081,ENSRNOG00000020354,NA,320
ENSRNOG00000018081,ENSRNOG00000020373,NA,320
ENSRNOG00000018081,ENSRNOG00000020464,NA,320
ENSRNOG00000018081,ENSRNOG00000020659,NA,320
ENSRNOG00000018081,ENSRNOG00000020869,NA,320
ENSRNOG00000018081,ENSRNOG00000020975,NA,320
ENSRNOG00000018081,ENSRNOG00000021005,NA,320
ENSRNOG00000018081,ENSRNOG00000021224,NA,320
ENSRNOG00000018081,ENSRNOG00000022234,NA,320
ENSRNOG00000018081,ENSRNOG00000022609,NA,320
ENSRNOG00000018081,ENSRNOG00000023407,NA,320
ENSRNOG00000018081,ENSRNOG00000024845,NA,320
ENSRNOG00000018081,ENSRNOG00000025388,NA,320
ENSRNOG00000018081,ENSRNOG00000026528,NA,320
ENSRNOG00000018081,ENSRNOG00000027039,NA,320
ENSRNOG00000018081,ENSRNOG00000032630,NA,320
ENSRNOG00000018081,ENSRNOG00000036695,NA,320
ENSRNOG00000018081,ENSRNOG00000042720,NA,320
ENSRNOG00000018081,ENSRNOG00000042740,NA,320
ENSRNOG00000018081,ENSRNOG00000047563,NA,320
ENSRNOG00000018081,ENSRNOG00000047984,NA,320
ENSRNOG00000018081,ENSRNOG00000049330,NA,320
ENSRNOG00000018081,ENSRNOG00000049686,NA,320
ENSRNOG00000018081,ENSRNOG00000059381,NA,320
ENSRNOG00000018081,ENSRNOG00000061213,NA,320
ENSRNOG00000018081,ENSRNOG00000063489,NA,320
ENSRNOG00000018081,ENSRNOG00000068816,NA,320
ENSRNOG00000018089,ENSRNOG00000004068,NA,1042
ENSRNOG00000018110,ENSRNOG00000011300,NA,725
ENSRNOG00000018110,ENSRNOG00000017606,NA,725
ENSRNOG00000018110,ENSRNOG00000017786,NA,725
ENSRNOG00000018110,ENSRNOG00000033653,NA,725
ENSRNOG00000018110,ENSRNOG00000050647,NA,725
ENSRNOG00000018110,ENSRNOG00000055293,NA,725
ENSRNOG00000018110,ENSRNOG00000056756,NA,725
ENSRNOG00000018110,ENSRNOG00000059714,NA,725
ENSRNOG00000018110,ENSRNOG00000060045,NA,725
ENSRNOG00000018117,ENSRNOG00000005512,NA,178
ENSRNOG00000018125,ENSRNOG00000049244,NA,6999
ENSRNOG00000018125,ENSRNOG00000055344,NA,6999
ENSRNOG00000018126,ENSRNOG00000016062,NA,7484
ENSRNOG00000018126,ENSRNOG00000045679,NA,7484
ENSRNOG00000018129,ENSRNOG00000005512,NA,178
ENSRNOG00000018137,ENSRNOG00000006028,NA,6893
ENSRNOG00000018137,ENSRNOG00000011480,NA,6893
ENSRNOG00000018137,ENSRNOG00000012798,NA,6893
ENSRNOG00000018137,ENSRNOG00000017085,NA,6893
ENSRNOG00000018137,ENSRNOG00000020213,NA,6893
ENSRNOG00000018144,ENSRNOG00000007924,NA,6217
ENSRNOG00000018144,ENSRNOG00000010628,NA,6217
ENSRNOG00000018144,ENSRNOG00000018967,NA,6217
ENSRNOG00000018144,ENSRNOG00000019713,NA,6217
ENSRNOG00000018162,ENSRNOG00000006392,NA,8206
ENSRNOG00000018162,ENSRNOG00000014605,NA,359
ENSRNOG00000018162,ENSRNOG00000015294,NA,8206
ENSRNOG00000018162,ENSRNOG00000015980,NA,8206
ENSRNOG00000018162,ENSRNOG00000016105,NA,8206
ENSRNOG00000018162,ENSRNOG00000025028,NA,8206
ENSRNOG00000018162,ENSRNOG00000029966,NA,359
ENSRNOG00000018183,ENSRNOG00000039985,NA,6780
ENSRNOG00000018186,ENSRNOG00000001142,NA,6887
ENSRNOG00000018186,ENSRNOG00000001992,NA,6888
ENSRNOG00000018186,ENSRNOG00000006542,NA,6888
ENSRNOG00000018186,ENSRNOG00000012799,NA,6887
ENSRNOG00000018186,ENSRNOG00000013573,NA,6888
ENSRNOG00000018186,ENSRNOG00000014287,NA,6887
ENSRNOG00000018186,ENSRNOG00000017235,NA,6888
ENSRNOG00000018186,ENSRNOG00000017426,NA,8325
ENSRNOG00000018186,ENSRNOG00000061499,NA,6887
ENSRNOG00000018186,ENSRNOG00000062421,NA,8325
ENSRNOG00000018186,ENSRNOG00000062714,NA,6887
ENSRNOG00000018194,ENSRNOG00000000283,NA,1181
ENSRNOG00000018194,ENSRNOG00000000397,NA,8372
ENSRNOG00000018194,ENSRNOG00000000493,NA,8372
ENSRNOG00000018194,ENSRNOG00000000581,NA,1181
ENSRNOG00000018194,ENSRNOG00000000632,NA,8372
ENSRNOG00000018194,ENSRNOG00000000663,NA,1181
ENSRNOG00000018194,ENSRNOG00000000988,NA,1181
ENSRNOG00000018194,ENSRNOG00000001069,NA,8372
ENSRNOG00000018194,ENSRNOG00000001243,NA,1181
ENSRNOG00000018194,ENSRNOG00000001501,NA,1181
ENSRNOG00000018194,ENSRNOG00000001746,NA,8372
ENSRNOG00000018194,ENSRNOG00000002251,NA,8372
ENSRNOG00000018194,ENSRNOG00000002735,NA,8372
ENSRNOG00000018194,ENSRNOG00000002818,NA,1181
ENSRNOG00000018194,ENSRNOG00000002874,NA,8372
ENSRNOG00000018194,ENSRNOG00000003329,NA,1183
ENSRNOG00000018194,ENSRNOG00000003392,NA,1181
ENSRNOG00000018194,ENSRNOG00000003495,NA,1181
ENSRNOG00000018194,ENSRNOG00000003689,NA,1183
ENSRNOG00000018194,ENSRNOG00000003822,NA,1181
ENSRNOG00000018194,ENSRNOG00000003844,NA,1181
ENSRNOG00000018194,ENSRNOG00000003863,NA,8372
ENSRNOG00000018194,ENSRNOG00000004061,NA,1181
ENSRNOG00000018194,ENSRNOG00000004287,NA,1181
ENSRNOG00000018194,ENSRNOG00000004373,NA,785
ENSRNOG00000018194,ENSRNOG00000004864,NA,8372
ENSRNOG00000018194,ENSRNOG00000005218,NA,1181
ENSRNOG00000018194,ENSRNOG00000005482,NA,8372
ENSRNOG00000018194,ENSRNOG00000006178,NA,1183
ENSRNOG00000018194,ENSRNOG00000006655,NA,1181
ENSRNOG00000018194,ENSRNOG00000006961,NA,1181
ENSRNOG00000018194,ENSRNOG00000007629,NA,1181
ENSRNOG00000018194,ENSRNOG00000007766,NA,8372
ENSRNOG00000018194,ENSRNOG00000007921,NA,1181
ENSRNOG00000018194,ENSRNOG00000007992,NA,1183
ENSRNOG00000018194,ENSRNOG00000008472,NA,8372
ENSRNOG00000018194,ENSRNOG00000008490,NA,1181
ENSRNOG00000018194,ENSRNOG00000008607,NA,8372
ENSRNOG00000018194,ENSRNOG00000008639,NA,1181
ENSRNOG00000018194,ENSRNOG00000008703,NA,777
ENSRNOG00000018194,ENSRNOG00000008733,NA,1181
ENSRNOG00000018194,ENSRNOG00000008912,NA,1181
ENSRNOG00000018194,ENSRNOG00000009156,NA,1261
ENSRNOG00000018194,ENSRNOG00000009437,NA,8372
ENSRNOG00000018194,ENSRNOG00000009474,NA,8372
ENSRNOG00000018194,ENSRNOG00000009846,NA,1181
ENSRNOG00000018194,ENSRNOG00000009960,NA,8372
ENSRNOG00000018194,ENSRNOG00000010021,NA,1181
ENSRNOG00000018194,ENSRNOG00000010125,NA,1181
ENSRNOG00000018194,ENSRNOG00000010587,NA,1181
ENSRNOG00000018194,ENSRNOG00000011584,NA,1181
ENSRNOG00000018194,ENSRNOG00000011910,NA,1181
ENSRNOG00000018194,ENSRNOG00000011932,NA,1181
ENSRNOG00000018194,ENSRNOG00000012021,NA,8372
ENSRNOG00000018194,ENSRNOG00000012219,NA,1181
ENSRNOG00000018194,ENSRNOG00000012323,NA,8372
ENSRNOG00000018194,ENSRNOG00000012651,NA,1181
ENSRNOG00000018194,ENSRNOG00000012771,NA,1181
ENSRNOG00000018194,ENSRNOG00000012778,NA,785
ENSRNOG00000018194,ENSRNOG00000012933,NA,8372
ENSRNOG00000018194,ENSRNOG00000013252,NA,1181
ENSRNOG00000018194,ENSRNOG00000013255,NA,8372
ENSRNOG00000018194,ENSRNOG00000013516,NA,1181
ENSRNOG00000018194,ENSRNOG00000013533,NA,8372
ENSRNOG00000018194,ENSRNOG00000013714,NA,1181
ENSRNOG00000018194,ENSRNOG00000013977,NA,1183
ENSRNOG00000018194,ENSRNOG00000014154,NA,1183
ENSRNOG00000018194,ENSRNOG00000014833,NA,8372
ENSRNOG00000018194,ENSRNOG00000014908,NA,8372
ENSRNOG00000018194,ENSRNOG00000015844,NA,1181
ENSRNOG00000018194,ENSRNOG00000015914,NA,8372
ENSRNOG00000018194,ENSRNOG00000016152,NA,5449
ENSRNOG00000018194,ENSRNOG00000016705,NA,1181
ENSRNOG00000018194,ENSRNOG00000016919,NA,1183
ENSRNOG00000018194,ENSRNOG00000017201,NA,8372
ENSRNOG00000018194,ENSRNOG00000017397,NA,777
ENSRNOG00000018194,ENSRNOG00000017405,NA,1181
ENSRNOG00000018194,ENSRNOG00000017708,NA,8372
ENSRNOG00000018194,ENSRNOG00000017724,NA,1181
ENSRNOG00000018194,ENSRNOG00000018033,NA,785
ENSRNOG00000018194,ENSRNOG00000018295,NA,8372
ENSRNOG00000018194,ENSRNOG00000018412,NA,1183
ENSRNOG00000018194,ENSRNOG00000018708,NA,1183
ENSRNOG00000018194,ENSRNOG00000018767,NA,8372
ENSRNOG00000018194,ENSRNOG00000018783,NA,1183
ENSRNOG00000018194,ENSRNOG00000018849,NA,8372
ENSRNOG00000018194,ENSRNOG00000019069,NA,777
ENSRNOG00000018194,ENSRNOG00000019113,NA,1181
ENSRNOG00000018194,ENSRNOG00000019235,NA,1181
ENSRNOG00000018194,ENSRNOG00000019349,NA,1181
ENSRNOG00000018194,ENSRNOG00000019848,NA,8372
ENSRNOG00000018194,ENSRNOG00000019975,NA,1181
ENSRNOG00000018194,ENSRNOG00000020412,NA,1181
ENSRNOG00000018194,ENSRNOG00000020475,NA,1181
ENSRNOG00000018194,ENSRNOG00000020643,NA,8372
ENSRNOG00000018194,ENSRNOG00000020897,NA,1181
ENSRNOG00000018194,ENSRNOG00000021085,NA,8372
ENSRNOG00000018194,ENSRNOG00000021181,NA,1183
ENSRNOG00000018194,ENSRNOG00000021215,NA,777
ENSRNOG00000018194,ENSRNOG00000021637,NA,8372
ENSRNOG00000018194,ENSRNOG00000021871,NA,1183
ENSRNOG00000018194,ENSRNOG00000022741,NA,8372
ENSRNOG00000018194,ENSRNOG00000023593,NA,777
ENSRNOG00000018194,ENSRNOG00000023605,NA,8372
ENSRNOG00000018194,ENSRNOG00000023786,NA,8372
ENSRNOG00000018194,ENSRNOG00000024142,NA,8372
ENSRNOG00000018194,ENSRNOG00000024170,NA,8372
ENSRNOG00000018194,ENSRNOG00000025028,NA,1183
ENSRNOG00000018194,ENSRNOG00000025629,NA,8372
ENSRNOG00000018194,ENSRNOG00000027761,NA,8372
ENSRNOG00000018194,ENSRNOG00000028501,NA,8372
ENSRNOG00000018194,ENSRNOG00000029304,NA,8372
ENSRNOG00000018194,ENSRNOG00000030374,NA,1181
ENSRNOG00000018194,ENSRNOG00000033790,NA,1181
ENSRNOG00000018194,ENSRNOG00000037604,NA,1181
ENSRNOG00000018194,ENSRNOG00000037998,NA,1181
ENSRNOG00000018194,ENSRNOG00000039852,NA,1181
ENSRNOG00000018194,ENSRNOG00000039876,NA,1181
ENSRNOG00000018194,ENSRNOG00000042179,NA,8372
ENSRNOG00000018194,ENSRNOG00000045860,NA,1181
ENSRNOG00000018194,ENSRNOG00000046172,NA,8372
ENSRNOG00000018194,ENSRNOG00000048277,NA,8372
ENSRNOG00000018194,ENSRNOG00000048725,NA,1181
ENSRNOG00000018194,ENSRNOG00000050323,NA,1181
ENSRNOG00000018194,ENSRNOG00000050410,NA,1181
ENSRNOG00000018194,ENSRNOG00000050647,NA,1183
ENSRNOG00000018194,ENSRNOG00000051170,NA,1181
ENSRNOG00000018194,ENSRNOG00000051498,NA,1181
ENSRNOG00000018194,ENSRNOG00000052111,NA,8372
ENSRNOG00000018194,ENSRNOG00000053047,NA,1183
ENSRNOG00000018194,ENSRNOG00000057754,NA,1183
ENSRNOG00000018194,ENSRNOG00000058561,NA,1181
ENSRNOG00000018194,ENSRNOG00000059550,NA,8372
ENSRNOG00000018194,ENSRNOG00000060154,NA,1181
ENSRNOG00000018194,ENSRNOG00000060597,NA,1181
ENSRNOG00000018194,ENSRNOG00000063347,NA,8372
ENSRNOG00000018194,ENSRNOG00000067587,NA,1181
ENSRNOG00000018207,ENSRNOG00000001758,NA,6236
ENSRNOG00000018207,ENSRNOG00000004520,NA,6236
ENSRNOG00000018207,ENSRNOG00000005151,NA,6236
ENSRNOG00000018207,ENSRNOG00000015636,NA,6236
ENSRNOG00000018207,ENSRNOG00000032070,NA,6236
ENSRNOG00000018207,ENSRNOG00000052707,NA,8407
ENSRNOG00000018207,ENSRNOG00000056148,NA,6236
ENSRNOG00000018220,ENSRNOG00000005257,NA,7551
ENSRNOG00000018220,ENSRNOG00000005788,NA,7551
ENSRNOG00000018220,ENSRNOG00000011798,NA,7551
ENSRNOG00000018220,ENSRNOG00000017883,NA,8176
ENSRNOG00000018220,ENSRNOG00000020284,NA,7551
ENSRNOG00000018220,ENSRNOG00000026319,NA,7551
ENSRNOG00000018230,ENSRNOG00000001430,NA,103
ENSRNOG00000018230,ENSRNOG00000001489,NA,103
ENSRNOG00000018230,ENSRNOG00000001748,NA,103
ENSRNOG00000018230,ENSRNOG00000001820,NA,2825
ENSRNOG00000018230,ENSRNOG00000010408,NA,103
ENSRNOG00000018230,ENSRNOG00000011135,NA,103
ENSRNOG00000018230,ENSRNOG00000011214,NA,103
ENSRNOG00000018230,ENSRNOG00000013545,NA,103
ENSRNOG00000018230,ENSRNOG00000014422,NA,103
ENSRNOG00000018230,ENSRNOG00000015720,NA,103
ENSRNOG00000018230,ENSRNOG00000016231,NA,103
ENSRNOG00000018230,ENSRNOG00000019439,NA,103
ENSRNOG00000018230,ENSRNOG00000020701,NA,2825
ENSRNOG00000018230,ENSRNOG00000023805,NA,103
ENSRNOG00000018230,ENSRNOG00000024779,NA,103
ENSRNOG00000018230,ENSRNOG00000026008,NA,103
ENSRNOG00000018230,ENSRNOG00000029316,NA,103
ENSRNOG00000018230,ENSRNOG00000047134,NA,103
ENSRNOG00000018232,ENSRNOG00000003669,NA,863
ENSRNOG00000018232,ENSRNOG00000004367,NA,1890
ENSRNOG00000018232,ENSRNOG00000004831,NA,6454
ENSRNOG00000018232,ENSRNOG00000004878,NA,106
ENSRNOG00000018232,ENSRNOG00000010171,NA,1890
ENSRNOG00000018232,ENSRNOG00000010708,NA,3917
ENSRNOG00000018232,ENSRNOG00000013397,NA,5452
ENSRNOG00000018232,ENSRNOG00000014808,NA,6454
ENSRNOG00000018232,ENSRNOG00000016656,NA,6454
ENSRNOG00000018232,ENSRNOG00000057754,NA,106
ENSRNOG00000018241,ENSRNOG00000020951,NA,6618
ENSRNOG00000018241,ENSRNOG00000050121,NA,6618
ENSRNOG00000018254,ENSRNOG00000000312,NA,6186
ENSRNOG00000018254,ENSRNOG00000015158,NA,6186
ENSRNOG00000018273,ENSRNOG00000000502,NA,161
ENSRNOG00000018273,ENSRNOG00000000505,NA,3047
ENSRNOG00000018273,ENSRNOG00000000511,NA,3055
ENSRNOG00000018273,ENSRNOG00000000587,NA,3047
ENSRNOG00000018273,ENSRNOG00000000632,NA,3047
ENSRNOG00000018273,ENSRNOG00000000957,NA,3047
ENSRNOG00000018273,ENSRNOG00000001148,NA,3047
ENSRNOG00000018273,ENSRNOG00000001203,NA,3047
ENSRNOG00000018273,ENSRNOG00000001611,NA,3055
ENSRNOG00000018273,ENSRNOG00000001886,NA,3078
ENSRNOG00000018273,ENSRNOG00000002340,NA,3055
ENSRNOG00000018273,ENSRNOG00000002735,NA,3055
ENSRNOG00000018273,ENSRNOG00000002886,NA,1729
ENSRNOG00000018273,ENSRNOG00000003084,NA,1729
ENSRNOG00000018273,ENSRNOG00000003201,NA,3047
ENSRNOG00000018273,ENSRNOG00000003227,NA,3055
ENSRNOG00000018273,ENSRNOG00000003392,NA,3082
ENSRNOG00000018273,ENSRNOG00000003689,NA,1729
ENSRNOG00000018273,ENSRNOG00000003844,NA,3047
ENSRNOG00000018273,ENSRNOG00000003890,NA,3055
ENSRNOG00000018273,ENSRNOG00000004107,NA,3055
ENSRNOG00000018273,ENSRNOG00000004196,NA,3055
ENSRNOG00000018273,ENSRNOG00000004214,NA,3047
ENSRNOG00000018273,ENSRNOG00000004473,NA,2599
ENSRNOG00000018273,ENSRNOG00000004484,NA,3047
ENSRNOG00000018273,ENSRNOG00000004515,NA,3047
ENSRNOG00000018273,ENSRNOG00000004616,NA,161
ENSRNOG00000018273,ENSRNOG00000004670,NA,3047
ENSRNOG00000018273,ENSRNOG00000005350,NA,3055
ENSRNOG00000018273,ENSRNOG00000005374,NA,3055
ENSRNOG00000018273,ENSRNOG00000005468,NA,3047
ENSRNOG00000018273,ENSRNOG00000005733,NA,2599
ENSRNOG00000018273,ENSRNOG00000005882,NA,1729
ENSRNOG00000018273,ENSRNOG00000006122,NA,3055
ENSRNOG00000018273,ENSRNOG00000006236,NA,3055
ENSRNOG00000018273,ENSRNOG00000006762,NA,3055
ENSRNOG00000018273,ENSRNOG00000007128,NA,3047
ENSRNOG00000018273,ENSRNOG00000007240,NA,3047
ENSRNOG00000018273,ENSRNOG00000007512,NA,3055
ENSRNOG00000018273,ENSRNOG00000007663,NA,3055
ENSRNOG00000018273,ENSRNOG00000007921,NA,3055
ENSRNOG00000018273,ENSRNOG00000008081,NA,3047
ENSRNOG00000018273,ENSRNOG00000008140,NA,3047
ENSRNOG00000018273,ENSRNOG00000008165,NA,3047
ENSRNOG00000018273,ENSRNOG00000008591,NA,3055
ENSRNOG00000018273,ENSRNOG00000009166,NA,3047
ENSRNOG00000018273,ENSRNOG00000009378,NA,3047
ENSRNOG00000018273,ENSRNOG00000009430,NA,3047
